Station_ID,Address,Latitude,Longitude,Location_Type,ddName,Municipality,County,Marker_Color,Marker_Size,Description
959,6ο ΧΛΜ ΕΟ ΗΡΑΚΛΕΙΟΥ-ΡΕΘΥΜΝΟΥ-2810824498,35.3284181,25.0535229,ROOFTOP,Δ.Δ.Γαζίου,ΔΗΜΟΣ ΓΑΖΙΟΥ,ΗΡΑΚΛΕΙΟΥ,green,small,"Station ID: 959
Location Type: ROOFTOP
Address: 6ο ΧΛΜ ΕΟ ΗΡΑΚΛΕΙΟΥ-ΡΕΘΥΜΝΟΥ-2810824498
Municipality: ΔΗΜΟΣ ΓΑΖΙΟΥ
County: ΗΡΑΚΛΕΙΟΥ
Coordinates: 35.328418, 25.053523"
961,18ο ΧΛΜ ΠΑΛΑΙΑΣ Ε.Ο. ΗΡΑΚΛΕΙΟΥ-ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,35.3291311,25.3123047,ROOFTOP,Δ.Δ.Χερσονήσου,ΔΗΜΟΣ ΧΕΡΣΟΝΗΣΟΥ,ΗΡΑΚΛΕΙΟΥ,green,small,"Station ID: 961
Location Type: ROOFTOP
Address: 18ο ΧΛΜ ΠΑΛΑΙΑΣ Ε.Ο. ΗΡΑΚΛΕΙΟΥ-ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ
Municipality: ΔΗΜΟΣ ΧΕΡΣΟΝΗΣΟΥ
County: ΗΡΑΚΛΕΙΟΥ
Coordinates: 35.329131, 25.312305"
962,"5 ΧΛΜ.ΗΡΑΚΛΕΙΟΥ-ΑΓ.ΝΙΚΟΛΑΟΥ, ΚΑΡΤΕΡΟΣ ΗΡΑΚΛΕΙΟ",35.3226792,25.1835781,ROOFTOP,Δ.Δ.Ελαίας,ΔΗΜΟΣ ΓΟΥΒΩΝ,ΗΡΑΚΛΕΙΟΥ,green,small,"Station ID: 962
Location Type: ROOFTOP
Address: 5 ΧΛΜ.ΗΡΑΚΛΕΙΟΥ-ΑΓ.ΝΙΚΟΛΑΟΥ, ΚΑΡΤΕΡΟΣ ΗΡΑΚΛΕΙΟ
Municipality: ΔΗΜΟΣ ΓΟΥΒΩΝ
County: ΗΡΑΚΛΕΙΟΥ
Coordinates: 35.322679, 25.183578"
972,"17 ΧΛΜ. ΝΕΟ ΗΡΑΚΛΕΙΟΥ-ΑΓ.ΝΙΚΟΛΑΟΥ, ΓΟΥΒΕΣ ΗΡΑΚΛΕΙΟΥ",35.3206148,25.3075698,ROOFTOP,Δ.Δ.Χερσονήσου,ΔΗΜΟΣ ΧΕΡΣΟΝΗΣΟΥ,ΗΡΑΚΛΕΙΟΥ,green,small,"Station ID: 972
Location Type: ROOFTOP
Address: 17 ΧΛΜ. ΝΕΟ ΗΡΑΚΛΕΙΟΥ-ΑΓ.ΝΙΚΟΛΑΟΥ, ΓΟΥΒΕΣ ΗΡΑΚΛΕΙΟΥ
Municipality: ΔΗΜΟΣ ΧΕΡΣΟΝΗΣΟΥ
County: ΗΡΑΚΛΕΙΟΥ
Coordinates: 35.320615, 25.307570"
973,"2 ΧΙΛ.ΑΓ.ΝΙΚΟΛΑΟΥ ΛΑΣΙΘΙΟΥ, ΑΓ ΝΙΚΟΛΑΟΣ",35.2047477,25.6969978,ROOFTOP,Δ.Δ.Αγίου Νικολάου,ΔΗΜΟΣ ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,ΛΑΣΙΘΙΟΥ,green,small,"Station ID: 973
Location Type: ROOFTOP
Address: 2 ΧΙΛ.ΑΓ.ΝΙΚΟΛΑΟΥ ΛΑΣΙΘΙΟΥ, ΑΓ ΝΙΚΟΛΑΟΣ
Municipality: ΔΗΜΟΣ ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ
County: ΛΑΣΙΘΙΟΥ
Coordinates: 35.204748, 25.696998"
975,"4 ΧΙΛ.ΑΓ.ΝΙΚΟΛΑΟΥ ΛΑΣΙΘΙΟΥ, ΑΓ ΝΙΚΟΛΑΟΣ",35.2141988,25.6689268,ROOFTOP,Δ.Δ.Αγίου Νικολάου,ΔΗΜΟΣ ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,ΛΑΣΙΘΙΟΥ,green,small,"Station ID: 975
Location Type: ROOFTOP
Address: 4 ΧΙΛ.ΑΓ.ΝΙΚΟΛΑΟΥ ΛΑΣΙΘΙΟΥ, ΑΓ ΝΙΚΟΛΑΟΣ
Municipality: ΔΗΜΟΣ ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ
County: ΛΑΣΙΘΙΟΥ
Coordinates: 35.214199, 25.668927"
980,1o ΧΛΜ ΣΗΤΕΙΑΣ-ΙΕΡΑΠΕΤΡΑΣ,35.1998934,26.1041292,ROOFTOP,Δ.Δ.Σητείας,ΔΗΜΟΣ ΣΗΤΕΙΑΣ,ΛΑΣΙΘΙΟΥ,green,small,"Station ID: 980
Location Type: ROOFTOP
Address: 1o ΧΛΜ ΣΗΤΕΙΑΣ-ΙΕΡΑΠΕΤΡΑΣ
Municipality: ΔΗΜΟΣ ΣΗΤΕΙΑΣ
County: ΛΑΣΙΘΙΟΥ
Coordinates: 35.199893, 26.104129"
982,1ο χιλ ΣΗΤΕΙΑΣ ΠΙΣΚΟΚΕΦΑΛΟΥ,35.1987367,26.1033648,ROOFTOP,Δ.Δ.Σητείας,ΔΗΜΟΣ ΣΗΤΕΙΑΣ,ΛΑΣΙΘΙΟΥ,green,small,"Station ID: 982
Location Type: ROOFTOP
Address: 1ο χιλ ΣΗΤΕΙΑΣ ΠΙΣΚΟΚΕΦΑΛΟΥ
Municipality: ΔΗΜΟΣ ΣΗΤΕΙΑΣ
County: ΛΑΣΙΘΙΟΥ
Coordinates: 35.198737, 26.103365"
1085,ΑΧΙΛΛΕΩΣ 30 & ΒΟΥΛΙΑΓΜΕΝΗΣ 67 - ΓΛΥΦΑΔΑ ΑΤΤΙΚΗΣ,37.8763047,23.7564617,ROOFTOP,Δ.Δ.Γλυφάδας,ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ,ΝΟΜΑΡΧΙΑ ΑΘΗΝΩΝ,green,small,"Station ID: 1085
Location Type: ROOFTOP
Address: ΑΧΙΛΛΕΩΣ 30 & ΒΟΥΛΙΑΓΜΕΝΗΣ 67 - ΓΛΥΦΑΔΑ ΑΤΤΙΚΗΣ
Municipality: ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ
County: ΝΟΜΑΡΧΙΑ ΑΘΗΝΩΝ
Coordinates: 37.876305, 23.756462"
1149,8ο χλμ Ν.Ε.Ο. ΑΘΗΝΩΝ-ΛΑΜΙΑΣ (Θεσσαλονίκης 54 & Σελεύκειας γωνία),38.0411955,23.7347644,ROOFTOP,Δ.Δ.Νέας Φιλαδελφείας,ΔΗΜΟΣ ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ,ΝΟΜΑΡΧΙΑ ΑΘΗΝΩΝ,green,small,"Station ID: 1149
Location Type: ROOFTOP
Address: 8ο χλμ Ν.Ε.Ο. ΑΘΗΝΩΝ-ΛΑΜΙΑΣ (Θεσσαλονίκης 54 & Σελεύκειας γωνία)
Municipality: ΔΗΜΟΣ ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ
County: ΝΟΜΑΡΧΙΑ ΑΘΗΝΩΝ
Coordinates: 38.041196, 23.734764"
1191,13ο ΧΛΜ ΑΘΗΝΩΝ-ΚΟΡΙΝΘΟΥ ΧΑΙΔΑΡΙ,38.0119912,23.6068881,ROOFTOP,Δ.Δ.Χαϊδαρίου,ΔΗΜΟΣ ΧΑΙΔΑΡΙΟΥ,ΝΟΜΑΡΧΙΑ ΑΘΗΝΩΝ,green,small,"Station ID: 1191
Location Type: ROOFTOP
Address: 13ο ΧΛΜ ΑΘΗΝΩΝ-ΚΟΡΙΝΘΟΥ ΧΑΙΔΑΡΙ
Municipality: ΔΗΜΟΣ ΧΑΙΔΑΡΙΟΥ
County: ΝΟΜΑΡΧΙΑ ΑΘΗΝΩΝ
Coordinates: 38.011991, 23.606888"
1199,"40,2 Χλμ Αττικής Οδού  προς Αθήνα",37.97179,23.879211,ROOFTOP,Δ.Δ.Παλλήνης,ΔΗΜΟΣ ΠΑΛΛΗΝΗΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1199
Location Type: ROOFTOP
Address: 40,2 Χλμ Αττικής Οδού  προς Αθήνα
Municipality: ΔΗΜΟΣ ΠΑΛΛΗΝΗΣ
County: ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 37.971790, 23.879211"
1200,"40,2 Χλμ Αττικής Οδού  προς Αεροδρόμιο Ελ.Βενιζέλος",37.970503,23.879081,ROOFTOP,Δ.Δ.Παλλήνης,ΔΗΜΟΣ ΠΑΛΛΗΝΗΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1200
Location Type: ROOFTOP
Address: 40,2 Χλμ Αττικής Οδού  προς Αεροδρόμιο Ελ.Βενιζέλος
Municipality: ΔΗΜΟΣ ΠΑΛΛΗΝΗΣ
County: ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 37.970503, 23.879081"
1223,34οΧΛΜ Ε.Ο. ΑΘΗΝΩΝ-ΛΑΥΡΙΟΥ,37.851661,23.9340844,ROOFTOP,Δ.Δ.Καλυβίων Θορικού,ΔΗΜΟΣ ΚΑΛΥΒΙΩΝ ΘΟΡΙΚΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1223
Location Type: ROOFTOP
Address: 34οΧΛΜ Ε.Ο. ΑΘΗΝΩΝ-ΛΑΥΡΙΟΥ
Municipality: ΔΗΜΟΣ ΚΑΛΥΒΙΩΝ ΘΟΡΙΚΟΥ
County: ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 37.851661, 23.934084"
1227,21ο ΧΛΜ.Λ.ΑΘΗΝΩΝ-ΛΑΥΡΙΟΥ,37.9320968,23.8710046,ROOFTOP,Δ.Δ.Κρωπίας,ΔΗΜΟΣ ΚΡΩΠΙΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1227
Location Type: ROOFTOP
Address: 21ο ΧΛΜ.Λ.ΑΘΗΝΩΝ-ΛΑΥΡΙΟΥ
Municipality: ΔΗΜΟΣ ΚΡΩΠΙΑΣ
County: ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 37.932097, 23.871005"
1229,31ο ΧΛΜ ΒΑΡΗΣ - ΚΟΡΩΠΙΟΥ,37.8578804,23.8397585,ROOFTOP,Δ.Δ.Κρωπίας,ΔΗΜΟΣ ΚΡΩΠΙΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1229
Location Type: ROOFTOP
Address: 31ο ΧΛΜ ΒΑΡΗΣ - ΚΟΡΩΠΙΟΥ
Municipality: ΔΗΜΟΣ ΚΡΩΠΙΑΣ
County: ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 37.857880, 23.839758"
1238,"16 ΧΛΜ.ΑΘΗΝΩΝ-ΛΑΥΡΙΟΥ, ΠΑΙΑΝΙΑ",37.9748034,23.8538173,ROOFTOP,Δ.Δ.Παιανίας,ΔΗΜΟΣ ΠΑΙΑΝΙΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1238
Location Type: ROOFTOP
Address: 16 ΧΛΜ.ΑΘΗΝΩΝ-ΛΑΥΡΙΟΥ, ΠΑΙΑΝΙΑ
Municipality: ΔΗΜΟΣ ΠΑΙΑΝΙΑΣ
County: ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 37.974803, 23.853817"
1241,"23 ΧΛΜ. ΛΕΩΦ.ΜΑΡΑΘΩΝΟΣ, ΡΑΦΗΝΑ",38.0124411,23.9747372,ROOFTOP,Δ.Δ.Ραφήνας,ΔΗΜΟΣ ΡΑΦΗΝΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1241
Location Type: ROOFTOP
Address: 23 ΧΛΜ. ΛΕΩΦ.ΜΑΡΑΘΩΝΟΣ, ΡΑΦΗΝΑ
Municipality: ΔΗΜΟΣ ΡΑΦΗΝΑΣ
County: ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 38.012441, 23.974737"
1251,"45 ΧΛΜ ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ, ΣΑΡΩΝΙΔΑ ΑΤΤΙΚΗΣ",37.7507713,23.9038164,ROOFTOP,Κ.Δ.Αναβύσσου,ΚΟΙΝΟΤΗΤΑ ΑΝΑΒΥΣΣΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1251
Location Type: ROOFTOP
Address: 45 ΧΛΜ ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ, ΣΑΡΩΝΙΔΑ ΑΤΤΙΚΗΣ
Municipality: ΚΟΙΝΟΤΗΤΑ ΑΝΑΒΥΣΣΟΥ
County: ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 37.750771, 23.903816"
1252,"49ο ΧΛΜ ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ, ΠΑΛΑΙΑ ΦΩΚΑΙΑ",37.7202775,23.9175328,ROOFTOP,Κ.Δ.Αναβύσσου,ΚΟΙΝΟΤΗΤΑ ΑΝΑΒΥΣΣΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1252
Location Type: ROOFTOP
Address: 49ο ΧΛΜ ΑΘΗΝΩΝ-ΣΟΥΝΙΟΥ, ΠΑΛΑΙΑ ΦΩΚΑΙΑ
Municipality: ΚΟΙΝΟΤΗΤΑ ΑΝΑΒΥΣΣΟΥ
County: ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 37.720278, 23.917533"
1253,"27 ΧΛΜ ΑΘΗΝΩΝ-ΛΑΜΙΑΣ, ΑΦΙΔΝΑΙ",38.1743874,23.8541406,ROOFTOP,Κ.Δ.Αφιδνών,ΚΟΙΝΟΤΗΤΑ ΑΦΙΔΝΩΝ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1253
Location Type: ROOFTOP
Address: 27 ΧΛΜ ΑΘΗΝΩΝ-ΛΑΜΙΑΣ, ΑΦΙΔΝΑΙ
Municipality: ΚΟΙΝΟΤΗΤΑ ΑΦΙΔΝΩΝ
County: ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 38.174387, 23.854141"
1254,22ο ΧΛΜ Λ. ΔΙΟΝΥΣΟΥ & ΝΑΙΑΔΩΝ - ΡΕΑ ΔΡΟΣΙΑ,38.1051953,23.8681566,ROOFTOP,Κ.Δ.Διονύσου,ΚΟΙΝΟΤΗΤΑ ΔΙΟΝΥΣΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1254
Location Type: ROOFTOP
Address: 22ο ΧΛΜ Λ. ΔΙΟΝΥΣΟΥ & ΝΑΙΑΔΩΝ - ΡΕΑ ΔΡΟΣΙΑ
Municipality: ΚΟΙΝΟΤΗΤΑ ΔΙΟΝΥΣΟΥ
County: ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 38.105195, 23.868157"
1258,31o ΧΛΜ ΕΟ ΑΘΗΝΩΝ-ΛΑΜΙΑΣ - ΠΟΛΥΔΕΝΔΡΙ,38.2130262,23.8548717,ROOFTOP,Κ.Δ.Πολυδενδρίου,ΚΟΙΝΟΤΗΤΑ ΠΟΛΥΔΕΝΔΡΙΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1258
Location Type: ROOFTOP
Address: 31o ΧΛΜ ΕΟ ΑΘΗΝΩΝ-ΛΑΜΙΑΣ - ΠΟΛΥΔΕΝΔΡΙ
Municipality: ΚΟΙΝΟΤΗΤΑ ΠΟΛΥΔΕΝΔΡΙΟΥ
County: ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 38.213026, 23.854872"
1261,20 ΧΙΛ.ΛΕΩΦ.ΜΑΡΑΘΩΝΟΣ ΠΙΚΕΡΜΙ,37.9987593,23.9328664,ROOFTOP,Δ.Δ.Ραφήνας,ΔΗΜΟΣ ΡΑΦΗΝΑΣ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1261
Location Type: ROOFTOP
Address: 20 ΧΙΛ.ΛΕΩΦ.ΜΑΡΑΘΩΝΟΣ ΠΙΚΕΡΜΙ
Municipality: ΔΗΜΟΣ ΡΑΦΗΝΑΣ
County: ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 37.998759, 23.932866"
1262,20° χλμ  Λ.ΜΑΡΑΘΩΝΟΣ ΠΙΚΕΡΜΙ,38.0007618,23.9377491,ROOFTOP,Κ.Δ.Πικερμίου,ΚΟΙΝΟΤΗΤΑ ΠΙΚΕΡΜΙΟΥ,ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1262
Location Type: ROOFTOP
Address: 20° χλμ  Λ.ΜΑΡΑΘΩΝΟΣ ΠΙΚΕΡΜΙ
Municipality: ΚΟΙΝΟΤΗΤΑ ΠΙΚΕΡΜΙΟΥ
County: ΝΟΜΑΡΧΙΑ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 38.000762, 23.937749"
1268,"19 ΧΛΜ. ΝΕΟ ΑΘΗΝΩΝ ΚΟΡΙΝΘΟΥ, ΕΛΕΥΣΙΝΑ",38.0482853,23.5544103,ROOFTOP,Δ.Δ.Ελευσίνος,ΔΗΜΟΣ ΕΛΕΥΣΙΝΟΣ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1268
Location Type: ROOFTOP
Address: 19 ΧΛΜ. ΝΕΟ ΑΘΗΝΩΝ ΚΟΡΙΝΘΟΥ, ΕΛΕΥΣΙΝΑ
Municipality: ΔΗΜΟΣ ΕΛΕΥΣΙΝΟΣ
County: ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 38.048285, 23.554410"
1273,17ο ΧΛΜ Ν.Ε.Ο. ΑΘΗΝΩΝ-ΚΟΡΙΝΘΟΥ,38.0381662,23.5913624,ROOFTOP,Δ.Δ.Ασπροπύργου,ΔΗΜΟΣ ΑΣΠΡΟΠΥΡΓΟΥ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1273
Location Type: ROOFTOP
Address: 17ο ΧΛΜ Ν.Ε.Ο. ΑΘΗΝΩΝ-ΚΟΡΙΝΘΟΥ
Municipality: ΔΗΜΟΣ ΑΣΠΡΟΠΥΡΓΟΥ
County: ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 38.038166, 23.591362"
1274,"17 ΧΛΜ Ε.Ο ΑΘΗΝΩΝ - ΚΟΡΙΝΘΟΥ, ΑΣΠΡΟΠΥΡΓΟΣ",38.0381084,23.5922314,ROOFTOP,Δ.Δ.Ασπροπύργου,ΔΗΜΟΣ ΑΣΠΡΟΠΥΡΓΟΥ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1274
Location Type: ROOFTOP
Address: 17 ΧΛΜ Ε.Ο ΑΘΗΝΩΝ - ΚΟΡΙΝΘΟΥ, ΑΣΠΡΟΠΥΡΓΟΣ
Municipality: ΔΗΜΟΣ ΑΣΠΡΟΠΥΡΓΟΥ
County: ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 38.038108, 23.592231"
1277,"17 ΧΛΜ. ΕΟ ΑΘΗΝΩΝ-ΚΟΡΙΝΘΟΥ, ΑΣΠΡΟΠΥΡΓΟΣ",38.0367196,23.593517,ROOFTOP,Δ.Δ.Ασπροπύργου,ΔΗΜΟΣ ΑΣΠΡΟΠΥΡΓΟΥ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1277
Location Type: ROOFTOP
Address: 17 ΧΛΜ. ΕΟ ΑΘΗΝΩΝ-ΚΟΡΙΝΘΟΥ, ΑΣΠΡΟΠΥΡΓΟΣ
Municipality: ΔΗΜΟΣ ΑΣΠΡΟΠΥΡΓΟΥ
County: ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 38.036720, 23.593517"
1278,17ο ΧΛΜ ΝΕΟΑΚ ΑΣΠΡΟΠΥΡΓΟΣ,38.0358382,23.5940389,ROOFTOP,Δ.Δ.Ασπροπύργου,ΔΗΜΟΣ ΑΣΠΡΟΠΥΡΓΟΥ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1278
Location Type: ROOFTOP
Address: 17ο ΧΛΜ ΝΕΟΑΚ ΑΣΠΡΟΠΥΡΓΟΣ
Municipality: ΔΗΜΟΣ ΑΣΠΡΟΠΥΡΓΟΥ
County: ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 38.035838, 23.594039"
1282,41 ΧΛΜ Π.Ε.Ο.Α.Κ.,37.9992154,23.3603362,ROOFTOP,Δ.Δ.Μεγαρέων,ΔΗΜΟΣ ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1282
Location Type: ROOFTOP
Address: 41 ΧΛΜ Π.Ε.Ο.Α.Κ.
Municipality: ΔΗΜΟΣ ΜΕΓΑΡΕΩΝ
County: ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 37.999215, 23.360336"
1283,42ο ΧΛΜ ΠΕΟΑΚ,37.9956454,23.3509533,ROOFTOP,Δ.Δ.Μεγαρέων,ΔΗΜΟΣ ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1283
Location Type: ROOFTOP
Address: 42ο ΧΛΜ ΠΕΟΑΚ
Municipality: ΔΗΜΟΣ ΜΕΓΑΡΕΩΝ
County: ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 37.995645, 23.350953"
1285,35 ΧΛΜ Ν.Ε.Ο.Α.Κ. ΜΕΓΑΡΑ ΑΤΤΙΚΗΣ,38.0159091,23.4182729,ROOFTOP,Δ.Δ.Μεγαρέων,ΔΗΜΟΣ ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1285
Location Type: ROOFTOP
Address: 35 ΧΛΜ Ν.Ε.Ο.Α.Κ. ΜΕΓΑΡΑ ΑΤΤΙΚΗΣ
Municipality: ΔΗΜΟΣ ΜΕΓΑΡΕΩΝ
County: ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 38.015909, 23.418273"
1286,"40,5 ΧΛΜ Ε.Ο. ΑΘΗΝΩΝ ΚΟΡΙΝΘΟΥ (ΠΡΟΣ ΑΘΗΝΑ)",37.9952837,23.3662734,ROOFTOP,Δ.Δ.Μεγαρέων,ΔΗΜΟΣ ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1286
Location Type: ROOFTOP
Address: 40,5 ΧΛΜ Ε.Ο. ΑΘΗΝΩΝ ΚΟΡΙΝΘΟΥ (ΠΡΟΣ ΑΘΗΝΑ)
Municipality: ΔΗΜΟΣ ΜΕΓΑΡΕΩΝ
County: ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 37.995284, 23.366273"
1287,"40,5 ΧΛΜ Ε.Ο. ΑΘΗΝΩΝ-ΚΟΡΙΝΘΟΥ",37.9955763,23.3655012,ROOFTOP,Δ.Δ.Μεγαρέων,ΔΗΜΟΣ ΜΕΓΑΡΕΩΝ,ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,green,small,"Station ID: 1287
Location Type: ROOFTOP
Address: 40,5 ΧΛΜ Ε.Ο. ΑΘΗΝΩΝ-ΚΟΡΙΝΘΟΥ
Municipality: ΔΗΜΟΣ ΜΕΓΑΡΕΩΝ
County: ΝΟΜΑΡΧΙΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ
Coordinates: 37.995576, 23.365501"
1321,Ε.Ο.ΕΥΗΝΟΧΩΡΙ ΜΕΣΟΛΟΓΓΙΟΥ(1 ΧΛΜ ΑΝΑΤΟΛΙΚΑ ΑΠΟ ΚΟΜΒΟ ΜΕΣΟΛΟΓΓΙΟΥ ΙΟΝΙΑΣ ΟΔΟΥ),38.3747761,21.5129921,ROOFTOP,Δ.Δ.Μεσολογγίου,ΔΗΜΟΣ ΜΕΣΟΛΟΓΓΙΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,green,small,"Station ID: 1321
Location Type: ROOFTOP
Address: Ε.Ο.ΕΥΗΝΟΧΩΡΙ ΜΕΣΟΛΟΓΓΙΟΥ(1 ΧΛΜ ΑΝΑΤΟΛΙΚΑ ΑΠΟ ΚΟΜΒΟ ΜΕΣΟΛΟΓΓΙΟΥ ΙΟΝΙΑΣ ΟΔΟΥ)
Municipality: ΔΗΜΟΣ ΜΕΣΟΛΟΓΓΙΟΥ
County: ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ
Coordinates: 38.374776, 21.512992"
